,query,passage,score
80,19335.0,39115.0,0.5538218021392822
81,19335.0,712810.0,0.5510157346725464
82,19335.0,1000112.0,0.5507282018661499
83,19335.0,1000072.0,0.5505247116088867
84,19335.0,763108.0,0.5501096844673157
85,19335.0,1000106.0,0.5466500520706177
86,19335.0,1000155.0,0.5457717776298523
87,19335.0,492148.0,0.5453813076019287
88,19335.0,1000036.0,0.5443394184112549
89,19335.0,1000029.0,0.5441576838493347
90,19335.0,1000049.0,0.54413241147995
91,19335.0,492153.0,0.5408051013946533
92,19335.0,1000042.0,0.5401645302772522
93,19335.0,1000054.0,0.5379059910774231
94,19335.0,712808.0,0.5378915667533875
95,19335.0,129771.0,0.5378022193908691
96,19335.0,1000075.0,0.5370908975601196
97,19335.0,1000120.0,0.5365699529647827
98,19335.0,763113.0,0.5364774465560913
99,19335.0,652366.0,0.5348213911056519
100,19335.0,1730.0,0.5346530675888062
101,19335.0,1000093.0,0.5340050458908081
102,19335.0,219937.0,0.5326022505760193
103,19335.0,736390.0,0.5308254957199097
104,19335.0,712806.0,0.5303547382354736
105,19335.0,1000154.0,0.5296250581741333
106,19335.0,698652.0,0.527518093585968
107,19335.0,1000055.0,0.527495265007019
108,19335.0,503734.0,0.5262181758880615
109,19335.0,1000130.0,0.5255626440048218
110,19335.0,723849.0,0.5250023007392883
111,19335.0,161602.0,0.5249441862106323
112,19335.0,577193.0,0.5245473384857178
113,19335.0,579361.0,0.5245254039764404
114,19335.0,1000102.0,0.5235097408294678
115,19335.0,129766.0,0.5235081911087036
116,19335.0,92472.0,0.5204296112060547
117,19335.0,691493.0,0.5200841426849365
118,19335.0,1000024.0,0.5192404985427856
119,19335.0,1000053.0,0.5188964605331421
120,19335.0,284841.0,0.5185052156448364
121,19335.0,1000035.0,0.5179265141487122
122,19335.0,1000005.0,0.5178578495979309
123,19335.0,527694.0,0.517756462097168
124,19335.0,1000092.0,0.5170459151268005
125,19335.0,300888.0,0.5163295865058899
126,19335.0,1000044.0,0.5160236954689026
127,19335.0,1000037.0,0.5158792734146118
128,19335.0,1000145.0,0.5156409740447998
129,19335.0,808453.0,0.5153225660324097
130,19335.0,1000142.0,0.5134254097938538
131,19335.0,800449.0,0.5132462382316589
132,19335.0,1000148.0,0.5132265090942383
133,19335.0,1000103.0,0.5131562948226929
134,19335.0,470249.0,0.5128701329231262
135,19335.0,1000104.0,0.5128689408302307
136,19335.0,1000100.0,0.5124890804290771
137,19335.0,503739.0,0.5121010541915894
138,19335.0,769624.0,0.511555552482605
139,19335.0,1000062.0,0.5108866691589355
140,19335.0,818282.0,0.5103194713592529
141,19335.0,579364.0,0.5101916790008545
142,19335.0,516240.0,0.5091197490692139
143,19335.0,429852.0,0.5088762044906616
144,19335.0,712805.0,0.5087515711784363
145,19335.0,354219.0,0.5086641907691956
146,19335.0,1000057.0,0.5085967183113098
147,19335.0,392318.0,0.5080560445785522
148,19335.0,698656.0,0.5078997611999512
149,19335.0,484967.0,0.5068409442901611
150,19335.0,165465.0,0.5067967176437378
151,19335.0,1000159.0,0.5064473748207092
152,19335.0,530421.0,0.5064066052436829
153,19335.0,983490.0,0.506240725517273
154,19335.0,429849.0,0.5043272972106934
155,19335.0,1000040.0,0.5041007995605469
156,19335.0,342423.0,0.5037689208984375
157,19335.0,769626.0,0.5036329030990601
158,19335.0,1000116.0,0.5035239458084106
159,19335.0,763117.0,0.502909779548645
160,19335.0,1000086.0,0.5027487874031067
161,19335.0,1004051.0,0.5022659301757812
162,19335.0,211275.0,0.5016227960586548
163,19335.0,1000143.0,0.5008760690689087
164,19335.0,253398.0,0.4994038939476013
165,19335.0,1000078.0,0.4987778663635254
166,19335.0,129768.0,0.49742820858955383
167,19335.0,1004080.0,0.49724236130714417
168,19335.0,698651.0,0.49575603008270264
169,19335.0,712802.0,0.49524033069610596
170,19335.0,165467.0,0.49494174122810364
171,19335.0,386416.0,0.4919540584087372
172,19335.0,901320.0,0.4917040169239044
173,19335.0,1723.0,0.4910770058631897
174,19335.0,591076.0,0.4908738136291504
175,19335.0,161604.0,0.4908234775066376
176,19335.0,1729.0,0.49008244276046753
177,19335.0,1000021.0,0.489545613527298
178,19335.0,867597.0,0.48943811655044556
179,19335.0,161608.0,0.4888734817504883
180,19335.0,129764.0,0.4886510968208313
181,19335.0,698650.0,0.4880029261112213
182,19335.0,93564.0,0.486317902803421
183,19335.0,1004058.0,0.4863032400608063
184,19335.0,354224.0,0.48568087816238403
185,19335.0,342425.0,0.48549044132232666
186,19335.0,1000085.0,0.4854823350906372
187,19335.0,429847.0,0.48475682735443115
188,19335.0,1000039.0,0.4844878613948822
189,19335.0,527696.0,0.48425978422164917
190,19335.0,503737.0,0.48392578959465027
191,19335.0,1000032.0,0.48327958583831787
192,19335.0,392319.0,0.48232656717300415
193,19335.0,1000043.0,0.481607586145401
194,19335.0,899676.0,0.4814414978027344
195,19335.0,359174.0,0.4811908006668091
196,19335.0,256747.0,0.48050278425216675
197,19335.0,429850.0,0.48022329807281494
198,19335.0,800453.0,0.4782055616378784
199,19335.0,39111.0,0.4773949980735779
200,19335.0,342428.0,0.47711408138275146
201,19335.0,2181.0,0.4770522117614746
202,19335.0,979273.0,0.47683289647102356
203,19335.0,175043.0,0.47609126567840576
204,19335.0,414739.0,0.47469115257263184
205,19335.0,69346.0,0.47438913583755493
206,19335.0,999752.0,0.4739959239959717
207,19335.0,698655.0,0.47369471192359924
208,19335.0,161601.0,0.47345730662345886
209,19335.0,754127.0,0.4722179174423218
210,19335.0,503730.0,0.47206470370292664
211,19335.0,1000001.0,0.47154301404953003
212,19335.0,519506.0,0.47151172161102295
213,19335.0,1000023.0,0.47149157524108887
214,19335.0,1000095.0,0.4701904058456421
215,19335.0,92481.0,0.46987301111221313
216,19335.0,754121.0,0.46874040365219116
217,19335.0,210533.0,0.4680337905883789
218,19335.0,134574.0,0.4675613045692444
219,19335.0,132894.0,0.46737945079803467
220,19335.0,711785.0,0.46702075004577637
221,19335.0,1000052.0,0.4663658142089844
222,19335.0,592532.0,0.4653882086277008
223,19335.0,152034.0,0.4648962914943695
224,19335.0,201231.0,0.46476906538009644
225,19335.0,901324.0,0.4646616578102112
226,19335.0,714497.0,0.4644201993942261
227,19335.0,826334.0,0.4633373022079468
228,19335.0,93371.0,0.46333611011505127
229,19335.0,352144.0,0.46331822872161865
230,19335.0,129319.0,0.46319475769996643
231,19335.0,1000124.0,0.4631693959236145
232,19335.0,354223.0,0.46286511421203613
233,19335.0,736392.0,0.46286070346832275
234,19335.0,620135.0,0.46254515647888184
235,19335.0,527691.0,0.4620632231235504
236,19335.0,911731.0,0.46132752299308777
237,19335.0,502916.0,0.46127378940582275
238,19335.0,661562.0,0.4609595537185669
239,19335.0,767215.0,0.460883766412735
240,19335.0,530424.0,0.4602193236351013
241,19335.0,148167.0,0.4601920247077942
242,19335.0,165464.0,0.46015650033950806
243,19335.0,943392.0,0.4583686888217926
244,19335.0,901326.0,0.4582917392253876
245,19335.0,712807.0,0.45806723833084106
246,19335.0,1000149.0,0.45771387219429016
247,19335.0,492154.0,0.45762404799461365
248,19335.0,503736.0,0.45734214782714844
249,19335.0,521986.0,0.45733022689819336
250,19335.0,980052.0,0.4566323161125183
251,19335.0,429851.0,0.45634740591049194
252,19335.0,435069.0,0.45582112669944763
253,19335.0,197786.0,0.454821914434433
254,19335.0,120411.0,0.45462796092033386
255,19335.0,129767.0,0.45452114939689636
256,19335.0,470241.0,0.4543372392654419
257,19335.0,976541.0,0.4542367458343506
258,19335.0,834142.0,0.45407283306121826
259,19335.0,698653.0,0.4533042311668396
260,19335.0,834145.0,0.45298248529434204
261,19335.0,763109.0,0.4525437355041504
262,19335.0,714504.0,0.45152437686920166
263,19335.0,726658.0,0.45133453607559204
264,19335.0,711399.0,0.45098787546157837
265,19335.0,503735.0,0.45093637704849243
266,19335.0,357599.0,0.4508354663848877
267,19335.0,466981.0,0.45043426752090454
268,19335.0,123717.0,0.4502057433128357
269,19335.0,1727.0,0.4500817656517029
270,19335.0,577190.0,0.4499428868293762
271,19335.0,1000137.0,0.4494670629501343
272,19335.0,1000114.0,0.4472794234752655
273,19335.0,1000122.0,0.4472581446170807
274,19335.0,691495.0,0.4466692805290222
275,19335.0,2183.0,0.4466317296028137
276,19335.0,714495.0,0.4463804364204407
277,19335.0,698648.0,0.44634920358657837
278,19335.0,691498.0,0.4456201195716858
279,19335.0,32232.0,0.44556915760040283
280,19335.0,1000123.0,0.4454011917114258
281,19335.0,342432.0,0.4452930688858032
282,19335.0,901325.0,0.4444698691368103
283,19335.0,275579.0,0.4441843032836914
284,19335.0,218142.0,0.444167822599411
285,19335.0,478347.0,0.44396233558654785
286,19335.0,63863.0,0.44370657205581665
287,19335.0,912005.0,0.44323116540908813
288,19335.0,584354.0,0.44320496916770935
289,19335.0,197029.0,0.4431309103965759
290,19335.0,1000045.0,0.44288021326065063
291,19335.0,712803.0,0.4421164393424988
292,19335.0,575638.0,0.4419187307357788
293,19335.0,152037.0,0.4405609369277954
294,19335.0,858580.0,0.44027650356292725
295,19335.0,965597.0,0.4399881660938263
296,19335.0,532394.0,0.4399634599685669
297,19335.0,526119.0,0.4399043917655945
298,19335.0,698654.0,0.43958622217178345
299,19335.0,87979.0,0.4394177794456482
300,19335.0,1000048.0,0.439028799533844
301,19335.0,881405.0,0.43889299035072327
302,19335.0,1000083.0,0.43881580233573914
303,19335.0,392315.0,0.4387566149234772
304,19335.0,772227.0,0.4385811686515808
305,19335.0,164268.0,0.43832680583000183
306,19335.0,901321.0,0.4382023215293884
307,19335.0,338789.0,0.43813979625701904
308,19335.0,557350.0,0.43767115473747253
309,19335.0,910831.0,0.43713659048080444
310,19335.0,210538.0,0.43701857328414917
311,19335.0,794610.0,0.43639999628067017
312,19335.0,141509.0,0.4359234571456909
313,19335.0,152032.0,0.4358885884284973
314,19335.0,492145.0,0.43587934970855713
315,19335.0,436822.0,0.4357955753803253
316,19335.0,698649.0,0.43568170070648193
317,19335.0,943200.0,0.4356134533882141
318,19335.0,278215.0,0.43557822704315186
319,19335.0,163893.0,0.43512624502182007
320,19335.0,141507.0,0.4350915551185608
321,19335.0,772230.0,0.43458467721939087
322,19335.0,661567.0,0.43457740545272827
323,19335.0,714503.0,0.4345562160015106
324,19335.0,110406.0,0.43447381258010864
325,19335.0,161599.0,0.4343046545982361
326,19335.0,1000087.0,0.4342995584011078
327,19335.0,165466.0,0.43417811393737793
328,19335.0,504662.0,0.43350788950920105
329,19335.0,1000018.0,0.4330146312713623
330,19335.0,772225.0,0.43287867307662964
331,19335.0,436864.0,0.4327496290206909
332,19335.0,210537.0,0.43237632513046265
333,19335.0,87992.0,0.4323751628398895
334,19335.0,1000002.0,0.4318847954273224
335,19335.0,874236.0,0.4315339922904968
336,19335.0,8968.0,0.43153315782546997
337,19335.0,724366.0,0.431043803691864
338,19335.0,122182.0,0.4308854639530182
339,19335.0,342426.0,0.43069005012512207
340,19335.0,723850.0,0.43067237734794617
341,19335.0,387252.0,0.4303652346134186
342,19335.0,129315.0,0.43024158477783203
343,19335.0,1000099.0,0.429717481136322
344,19335.0,940785.0,0.42943382263183594
345,19335.0,919446.0,0.42907431721687317
346,19335.0,937856.0,0.4288017749786377
347,19335.0,178682.0,0.4281529486179352
348,19335.0,312292.0,0.4280855059623718
349,19335.0,763115.0,0.428068608045578
350,19335.0,340865.0,0.4279961585998535
351,19335.0,717952.0,0.42787089943885803
352,19335.0,414743.0,0.42785823345184326
353,19335.0,253400.0,0.42772483825683594
354,19335.0,1000090.0,0.42745089530944824
355,19335.0,109063.0,0.4273553192615509
356,19335.0,776666.0,0.42704036831855774
357,19335.0,211269.0,0.42664438486099243
358,19335.0,1000069.0,0.4265574812889099
359,19335.0,1000133.0,0.42582571506500244
360,19335.0,312769.0,0.4256616234779358
361,19335.0,404678.0,0.4247766435146332
362,19335.0,606253.0,0.42475441098213196
363,19335.0,984183.0,0.4247184097766876
364,19335.0,843996.0,0.4246804416179657
365,19335.0,808549.0,0.42412665486335754
366,19335.0,271613.0,0.4239261746406555
367,19335.0,219936.0,0.4239041805267334
368,19335.0,347432.0,0.4238044321537018
369,19335.0,853001.0,0.423645555973053
370,19335.0,1000003.0,0.4236162602901459
371,19335.0,801951.0,0.4229751527309418
372,19335.0,995760.0,0.42267316579818726
373,19335.0,1000125.0,0.422561913728714
374,19335.0,303360.0,0.42240792512893677
375,19335.0,348415.0,0.42226123809814453
376,19335.0,691499.0,0.4217177927494049
377,19335.0,530426.0,0.4213653802871704
378,19335.0,530418.0,0.4211757779121399
379,19335.0,747052.0,0.4211258888244629
380,19335.0,740715.0,0.4208291471004486
381,19335.0,871886.0,0.42070117592811584
382,19335.0,225861.0,0.4204261004924774
383,19335.0,1000126.0,0.42008519172668457
384,19335.0,635867.0,0.42000460624694824
385,19335.0,33994.0,0.41971421241760254
386,19335.0,165463.0,0.41966378688812256
387,19335.0,287388.0,0.4195104241371155
388,19335.0,691501.0,0.4189179539680481
389,19335.0,338794.0,0.418648898601532
390,19335.0,1000132.0,0.418601930141449
391,19335.0,342424.0,0.41817349195480347
392,19335.0,661560.0,0.41791486740112305
393,19335.0,114025.0,0.4173215627670288
394,19335.0,1000134.0,0.41689422726631165
395,19335.0,1000129.0,0.4168528616428375
396,19335.0,723848.0,0.416515052318573
397,19335.0,377026.0,0.4163861572742462
398,19335.0,170933.0,0.416286826133728
399,19335.0,1000153.0,0.41627228260040283
400,19335.0,736385.0,0.4162299633026123
401,19335.0,691497.0,0.4159040153026581
402,19335.0,201238.0,0.4157488942146301
403,19335.0,123713.0,0.4155041575431824
404,19335.0,858586.0,0.4153227210044861
405,19335.0,865970.0,0.41504764556884766
406,19335.0,223326.0,0.4149434268474579
407,19335.0,530425.0,0.4148355722427368
408,19335.0,1000144.0,0.41453099250793457
409,19335.0,340864.0,0.4144105911254883
410,19335.0,858583.0,0.41439080238342285
411,19335.0,1000025.0,0.4141353964805603
412,19335.0,178680.0,0.4137757122516632
413,19335.0,963945.0,0.41371574997901917
414,19335.0,834144.0,0.41319870948791504
415,19335.0,979282.0,0.41296088695526123
416,19335.0,1000014.0,0.4129211902618408
417,19335.0,178011.0,0.4123898446559906
418,19335.0,1000077.0,0.41215595602989197
419,19335.0,237888.0,0.4120880961418152
420,19335.0,822442.0,0.4119873046875
421,19335.0,273779.0,0.4118539094924927
422,19335.0,1000079.0,0.4114125370979309
423,19335.0,530420.0,0.41137006878852844
424,19335.0,258858.0,0.4113294184207916
425,19335.0,796386.0,0.41107261180877686
426,19335.0,800444.0,0.41071513295173645
427,19335.0,648629.0,0.4104924201965332
428,19335.0,780499.0,0.41032660007476807
429,19335.0,357597.0,0.4101557433605194
430,19335.0,954449.0,0.40992093086242676
431,19335.0,690882.0,0.4096640944480896
432,19335.0,901322.0,0.40934082865715027
433,19335.0,92474.0,0.40905243158340454
434,19335.0,438500.0,0.4089547395706177
435,19335.0,754126.0,0.4089183211326599
436,19335.0,307187.0,0.40879490971565247
437,19335.0,40969.0,0.408688485622406
438,19335.0,209947.0,0.40844833850860596
439,19335.0,100158.0,0.4083884656429291
440,19335.0,927241.0,0.40830349922180176
441,19335.0,712809.0,0.40829551219940186
442,19335.0,1000088.0,0.4080795645713806
443,19335.0,429846.0,0.4080328941345215
444,19335.0,312774.0,0.4079180955886841
445,19335.0,801953.0,0.40785548090934753
446,19335.0,487146.0,0.4075818955898285
447,19335.0,726761.0,0.4073680341243744
448,19335.0,818767.0,0.40717655420303345
449,19335.0,211274.0,0.40696820616722107
450,19335.0,889622.0,0.4066728353500366
451,19335.0,355243.0,0.40658316016197205
452,19335.0,201239.0,0.40654119849205017
453,19335.0,364968.0,0.4064726233482361
454,19335.0,45245.0,0.40643662214279175
455,19335.0,550999.0,0.40637242794036865
456,19335.0,857622.0,0.40634018182754517
457,19335.0,927244.0,0.40629374980926514
458,19335.0,272517.0,0.406262069940567
459,19335.0,723853.0,0.4062352180480957
460,19335.0,271614.0,0.4059281349182129
461,19335.0,138772.0,0.40590962767601013
462,19335.0,275580.0,0.40580567717552185
463,19335.0,122180.0,0.405766099691391
464,19335.0,122179.0,0.4055907130241394
465,19335.0,937861.0,0.4051179587841034
466,19335.0,910285.0,0.4050274193286896
467,19335.0,152033.0,0.4047377109527588
468,19335.0,911735.0,0.4046466052532196
469,19335.0,920566.0,0.4045267701148987
470,19335.0,3812.0,0.4044656455516815
471,19335.0,211272.0,0.40441855788230896
472,19335.0,736386.0,0.4043448865413666
473,19335.0,628933.0,0.40433642268180847
474,19335.0,503731.0,0.4040623605251312
475,19335.0,124263.0,0.40396231412887573
476,19335.0,460727.0,0.40384629368782043
477,19335.0,905143.0,0.4037141799926758
478,19335.0,591075.0,0.4036960005760193
479,19335.0,312775.0,0.4035069942474365
480,19335.0,954456.0,0.4035026431083679
481,19335.0,752071.0,0.4034700393676758
482,19335.0,651814.0,0.4033651351928711
483,19335.0,747056.0,0.4027717113494873
484,19335.0,971319.0,0.4025551974773407
485,19335.0,471654.0,0.40254026651382446
486,19335.0,802737.0,0.4025140702724457
487,19335.0,60160.0,0.4023140072822571
488,19335.0,236342.0,0.40230125188827515
489,19335.0,372832.0,0.4022749066352844
490,19335.0,61318.0,0.4021792411804199
491,19335.0,701126.0,0.40215349197387695
492,19335.0,89525.0,0.40189605951309204
493,19335.0,710877.0,0.401731938123703
494,19335.0,519500.0,0.4017137289047241
495,19335.0,382759.0,0.4015985429286957
496,19335.0,201234.0,0.4015682339668274
497,19335.0,979276.0,0.40137237310409546
498,19335.0,153540.0,0.4011664092540741
499,19335.0,197668.0,0.4011453092098236
500,19335.0,199858.0,0.40081143379211426
501,19335.0,733804.0,0.40075719356536865
502,19335.0,547561.0,0.400712788105011
503,19335.0,211139.0,0.4006376564502716
504,19335.0,630062.0,0.40062063932418823
505,19335.0,201233.0,0.40060949325561523
506,19335.0,871891.0,0.4002286493778229
507,19335.0,660001.0,0.400195449590683
508,19335.0,584349.0,0.39985978603363037
509,19335.0,237884.0,0.399821937084198
510,19335.0,843992.0,0.3997631072998047
511,19335.0,685019.0,0.3995031416416168
512,19335.0,709600.0,0.39940178394317627
513,19335.0,794616.0,0.399384081363678
514,19335.0,740714.0,0.3993525505065918
515,19335.0,237892.0,0.3986874222755432
516,19335.0,591077.0,0.3985755741596222
517,19335.0,384126.0,0.39857155084609985
518,19335.0,1000004.0,0.3985411822795868
519,19335.0,1000063.0,0.39848244190216064
520,19335.0,580991.0,0.3981347978115082
521,19335.0,697984.0,0.39808064699172974
522,19335.0,354225.0,0.39780473709106445
523,19335.0,887399.0,0.3976585865020752
524,19335.0,829629.0,0.39757493138313293
525,19335.0,865126.0,0.39751172065734863
526,19335.0,195576.0,0.39744919538497925
527,19335.0,211277.0,0.39738404750823975
528,19335.0,714501.0,0.3972055912017822
529,19335.0,665717.0,0.39713481068611145
530,19335.0,920924.0,0.3970657289028168
531,19335.0,256748.0,0.39700713753700256
532,19335.0,437053.0,0.3968113660812378
533,19335.0,280321.0,0.3967421054840088
534,19335.0,876585.0,0.3965824246406555
535,19335.0,858584.0,0.39648374915122986
536,19335.0,907765.0,0.39623957872390747
537,19335.0,763112.0,0.39609235525131226
538,19335.0,278486.0,0.39607110619544983
539,19335.0,958862.0,0.39604973793029785
540,19335.0,810690.0,0.3958936333656311
541,19335.0,858582.0,0.3956317603588104
542,19335.0,515291.0,0.3955260217189789
543,19335.0,312767.0,0.39547333121299744
544,19335.0,109060.0,0.39545556902885437
545,19335.0,328445.0,0.3953283131122589
546,19335.0,302702.0,0.39455080032348633
547,19335.0,801954.0,0.3944705128669739
548,19335.0,653003.0,0.3944544792175293
549,19335.0,844000.0,0.3944524824619293
550,19335.0,101841.0,0.39433804154396057
551,19335.0,6474.0,0.39390233159065247
552,19335.0,937857.0,0.3938305974006653
553,19335.0,909822.0,0.3937329351902008
554,19335.0,752073.0,0.3936465382575989
555,19335.0,714050.0,0.39360129833221436
556,19335.0,517375.0,0.3935050666332245
557,19335.0,141514.0,0.39343714714050293
558,19335.0,129322.0,0.39329957962036133
559,19335.0,724473.0,0.39322710037231445
560,19335.0,907768.0,0.39308658242225647
561,19335.0,754125.0,0.3930058479309082
562,19335.0,835892.0,0.3929404616355896
563,19335.0,33991.0,0.39278024435043335
564,19335.0,87993.0,0.3927527070045471
565,19335.0,19753.0,0.39270278811454773
566,19335.0,466506.0,0.39264434576034546
567,19335.0,460725.0,0.39254695177078247
568,19335.0,919447.0,0.3924387991428375
569,19335.0,705328.0,0.39235955476760864
570,19335.0,262307.0,0.3921360373497009
571,19335.0,638469.0,0.3921242952346802
572,19335.0,337892.0,0.3917579650878906
573,19335.0,175731.0,0.3916436433792114
574,19335.0,804589.0,0.39139020442962646
575,19335.0,114024.0,0.3913087546825409
576,19335.0,93372.0,0.39128172397613525
577,19335.0,578514.0,0.3910507559776306
578,19335.0,272521.0,0.3908534348011017
579,19335.0,943196.0,0.39071983098983765
580,19335.0,436863.0,0.39049628376960754
581,19335.0,889985.0,0.39044100046157837
582,19335.0,517379.0,0.3904232382774353
583,19335.0,298111.0,0.39039885997772217
584,19335.0,411610.0,0.39038872718811035
585,19335.0,365205.0,0.3903244137763977
586,19335.0,225859.0,0.3900132179260254
587,19335.0,737779.0,0.38998696208000183
588,19335.0,249901.0,0.3899623155593872
589,19335.0,474061.0,0.38992947340011597
590,19335.0,421795.0,0.3898686468601227
591,19335.0,414334.0,0.3897583484649658
592,19335.0,796385.0,0.3894808292388916
593,19335.0,651160.0,0.3893864154815674
594,19335.0,110411.0,0.38909387588500977
595,19335.0,190368.0,0.3888581395149231
596,19335.0,691492.0,0.38868582248687744
597,19335.0,711422.0,0.38855719566345215
598,19335.0,913493.0,0.388349711894989
599,19335.0,478230.0,0.3882690966129303
600,19335.0,206900.0,0.38815125823020935
601,19335.0,501870.0,0.3881092071533203
602,19335.0,312778.0,0.3880988657474518
603,19335.0,572194.0,0.3879789113998413
604,19335.0,222276.0,0.38792794942855835
605,19335.0,284842.0,0.38766899704933167
606,19335.0,225854.0,0.38765910267829895
607,19335.0,227856.0,0.3875826597213745
608,19335.0,724000.0,0.38750988245010376
609,19335.0,380824.0,0.3871243894100189
610,19335.0,380826.0,0.3868694305419922
611,19335.0,287274.0,0.3868228793144226
612,19335.0,958864.0,0.3867040276527405
613,19335.0,431723.0,0.3865914046764374
614,19335.0,400865.0,0.3863367438316345
615,19335.0,633807.0,0.38610079884529114
616,19335.0,312776.0,0.38606202602386475
617,19335.0,2189.0,0.38603103160858154
618,19335.0,709605.0,0.3858886957168579
619,19335.0,190364.0,0.3858627676963806
620,19335.0,881049.0,0.3857065439224243
621,19335.0,711452.0,0.385672926902771
622,19335.0,459751.0,0.38565996289253235
623,19335.0,584503.0,0.38562628626823425
624,19335.0,66496.0,0.38545316457748413
625,19335.0,989597.0,0.3853748142719269
626,19335.0,273043.0,0.38537460565567017
627,19335.0,190943.0,0.3853588402271271
628,19335.0,527698.0,0.385242760181427
629,19335.0,575634.0,0.3852084279060364
630,19335.0,469027.0,0.3850606083869934
631,19335.0,444659.0,0.3849044144153595
632,19335.0,958866.0,0.384890079498291
633,19335.0,882500.0,0.3848150372505188
634,19335.0,278212.0,0.38481080532073975
635,19335.0,553995.0,0.3847706913948059
636,19335.0,772232.0,0.3847582936286926
637,19335.0,357577.0,0.3847093880176544
638,19335.0,378281.0,0.38452959060668945
639,19335.0,984185.0,0.384430468082428
640,19335.0,487138.0,0.3843415379524231
641,19335.0,721391.0,0.38428524136543274
642,19335.0,263220.0,0.3839409351348877
643,19335.0,365200.0,0.38375452160835266
644,19335.0,180408.0,0.38344046473503113
645,19335.0,722129.0,0.38342753052711487
646,19335.0,36340.0,0.38327452540397644
647,19335.0,607520.0,0.3832220137119293
648,19335.0,502920.0,0.38315367698669434
649,19335.0,579688.0,0.38310447335243225
650,19335.0,775304.0,0.3830031752586365
651,19335.0,189244.0,0.3827204704284668
652,19335.0,604980.0,0.38261452317237854
653,19335.0,312313.0,0.38256943225860596
654,19335.0,10162.0,0.3825189173221588
655,19335.0,776013.0,0.38247784972190857
656,19335.0,516434.0,0.3824564814567566
657,19335.0,487866.0,0.3823777437210083
658,19335.0,298108.0,0.382100373506546
659,19335.0,133933.0,0.3820698857307434
660,19335.0,945825.0,0.3819478154182434
661,19335.0,835650.0,0.3816505968570709
