qid,pid,score
1119729,990539,0.5727782845497131
1119729,945785,0.5726097822189331
1119729,547942,0.5713709592819214
1119729,547945,0.5692058205604553
1119729,918633,0.568925678730011
1119729,987622,0.5679987668991089
1119729,382388,0.5678494572639465
1119729,623150,0.5676115155220032
1119729,133245,0.5656661987304688
1119729,106583,0.5641686916351318
1119729,578445,0.5632315874099731
1119729,858187,0.5617959499359131
1119729,583627,0.5600670576095581
1119729,918626,0.5600003004074097
1119729,555548,0.5585317611694336
1119729,982587,0.5582478642463684
1119729,547943,0.5556197762489319
1119729,595419,0.5555607080459595
1105095,211073,0.6119635701179504
1105095,234668,0.5929757356643677
1105095,279019,0.5910903811454773
1105095,234669,0.5854706168174744
1105095,279024,0.5804511904716492
1105095,837878,0.5762104392051697
1105095,279025,0.5725744962692261
1105095,234667,0.5668344497680664
1105095,707877,0.5664922595024109
1105095,43776,0.5641523003578186
1105095,279017,0.5616605281829834
1105095,865431,0.5561422109603882
1105095,837885,0.554055392742157
1105095,706143,0.5520291924476624
1105095,643683,0.5509994626045227
1105095,140565,0.5495497584342957
1105095,79084,0.5485007166862488
1105095,520921,0.5465233325958252
1105095,279022,0.5455684661865234
1105095,837880,0.5416115522384644
1105095,750319,0.5391992330551147
1105095,46180,0.5385703444480896
1105095,837881,0.5371043682098389
1105095,31265,0.529595673084259
1105095,19180,0.5247676372528076
1105095,837877,0.5243591666221619
1105095,46181,0.5243006348609924
1105095,70242,0.5238755345344543
1105095,212717,0.5217188000679016
1105095,471868,0.5211887955665588
1105095,750313,0.5203595757484436
1105095,693948,0.5200086236000061
1105095,152726,0.5193359851837158
1105095,43779,0.5179431438446045
1105095,750312,0.5149695873260498
1105095,634495,0.5137621760368347
1105095,19182,0.5136332511901855
1105095,528843,0.5131676197052002
1105095,780206,0.5115979313850403
1105095,837876,0.5069291591644287
1105095,315339,0.5039782524108887
1105095,429436,0.5024206638336182
1105095,211072,0.4999532103538513
1105095,838657,0.49921390414237976
1105095,543187,0.49891364574432373
1105095,699021,0.4982660412788391
1105095,871650,0.497553288936615
1105095,211074,0.49708425998687744
1105095,505797,0.49556344747543335
1105095,750320,0.4953692555427551
1105095,425587,0.4946801960468292
1105095,211079,0.4903278946876526
1105095,496095,0.4894234240055084
1105095,43777,0.4893692433834076
1105095,417009,0.4891706705093384
1105095,806312,0.4887870252132416
1105095,994263,0.4886435270309448
1105095,543188,0.4881904423236847
1105095,837883,0.48765185475349426
1105095,166680,0.4865139126777649
1105095,558939,0.48637017607688904
1105095,655684,0.4863350987434387
1105095,900727,0.4852588474750519
1105095,806310,0.48292994499206543
1105095,19186,0.48282143473625183
1105095,662925,0.48159536719322205
1105095,449298,0.4779335856437683
1105095,173582,0.47629544138908386
1105095,718168,0.47437307238578796
1105095,900729,0.47422000765800476
1105095,177904,0.47212135791778564
1105095,640488,0.4721154272556305
1105095,750321,0.47200971841812134
1105095,479097,0.47033339738845825
1105095,901237,0.46980980038642883
1105095,234665,0.4695781171321869
1105095,150664,0.4695529043674469
1105095,352807,0.46898162364959717
1105095,118963,0.4689541459083557
1105095,502495,0.46706080436706543
1105095,506070,0.4662019908428192
1105095,543181,0.46606266498565674
1105095,443305,0.4659423828125
1105095,612908,0.46530190110206604
1105095,750318,0.46440085768699646
1105095,865438,0.4641236662864685
1105095,643685,0.4633592665195465
1105095,177913,0.4633224904537201
1105095,43773,0.46213260293006897
1105095,920900,0.4621235728263855
1105095,900726,0.461885005235672
1105095,843501,0.4618377685546875
1105095,847920,0.4614402949810028
1105095,449293,0.4608214497566223
1105095,718164,0.460721492767334
1105095,79080,0.46054014563560486
1105095,963260,0.4604198634624481
1105095,470063,0.4602769911289215
1105095,611171,0.4600560665130615
1105095,381264,0.45909547805786133
1105103,630224,0.6084930896759033
1105103,90407,0.5138810873031616
1105103,445743,0.4930776357650757
1105103,463324,0.4857775568962097
1105103,630229,0.48559147119522095
1105103,691926,0.4814482629299164
1105103,849836,0.48109593987464905
1105103,403976,0.46713319420814514
1105103,390013,0.466999888420105
1105103,525972,0.4624452590942383
1105103,384503,0.4623296558856964
1105103,899282,0.46158382296562195
1105103,432486,0.4606597125530243
1105103,547831,0.459281325340271
1105103,144813,0.457687646150589
1105103,630225,0.45696887373924255
1105103,504974,0.45524516701698303
1105103,105899,0.45491790771484375
1105103,929845,0.45334213972091675
1105103,65522,0.4525647759437561
1105103,630222,0.4513033926486969
1105103,837711,0.4498065114021301
1105103,65526,0.44832828640937805
1105103,849837,0.4474101662635803
1105103,809506,0.44546258449554443
1105103,298313,0.4448169469833374
1105103,809501,0.4446027874946594
1105103,817803,0.4441090524196625
1105103,160186,0.44154298305511475
1105103,65523,0.44078755378723145
1105103,90404,0.4402908384799957
1105103,944235,0.43976879119873047
1105103,298312,0.43973827362060547
1105103,603850,0.43749499320983887
1105103,39327,0.437424898147583
1105103,865717,0.4366631507873535
1105103,50243,0.43568500876426697
1105103,673446,0.43422842025756836
1105103,796154,0.4331744909286499
1105103,369096,0.43217137455940247
1105103,381583,0.43016546964645386
1105103,204603,0.4280558228492737
1105103,115796,0.4278258681297302
1105103,865720,0.4271656572818756
1105103,8855,0.42667508125305176
1105103,550194,0.4256325662136078
1105103,72267,0.4246034324169159
1105103,429804,0.4234789311885834
1105103,989230,0.42217162251472473
1105103,345345,0.42166250944137573
1105103,403973,0.42152199149131775
1105103,994267,0.41968590021133423
1105103,375789,0.419211745262146
1105103,103954,0.4188593626022339
1105103,607843,0.41753873229026794
1105103,40693,0.4168420135974884
1105103,832675,0.41555255651474
1105103,706581,0.41501083970069885
1105103,160177,0.4148513078689575
1105103,204601,0.41468605399131775
1105103,476271,0.4135349690914154
1105103,115794,0.4128645062446594
1105103,612914,0.4126897156238556
1105103,99959,0.4122008681297302
1105103,100123,0.4121414124965668
1105103,65527,0.41156482696533203
1105103,721499,0.41089245676994324
1105103,521582,0.4097055494785309
1105103,41845,0.40943634510040283
1105103,174339,0.408247709274292
1105103,547791,0.4076053202152252
1105103,77937,0.4069615602493286
1105103,118961,0.40690913796424866
1105103,847916,0.406901091337204
1105103,944608,0.4068678915500641
1105103,630227,0.40641069412231445
1105103,615808,0.4063102602958679
1105103,65525,0.40600138902664185
1105103,682246,0.4058319330215454
1105103,339666,0.4057163596153259
1105103,838260,0.405519038438797
1105103,868064,0.405484676361084
1105103,630228,0.40486833453178406
1105103,80835,0.404727965593338
1105103,861719,0.40385860204696655
1105103,90409,0.40360480546951294
1105103,376278,0.4035167396068573
1105103,721832,0.40311574935913086
1105103,202985,0.40300828218460083
1105103,476266,0.4023328125476837
1105103,977592,0.40205079317092896
1105103,241339,0.40189436078071594
1105103,846684,0.4013318121433258
1105103,41171,0.40098273754119873
1105103,992290,0.4008561074733734
1105103,81338,0.4008380174636841
1105103,233584,0.40077048540115356
1105103,762535,0.39965569972991943
1105103,65519,0.39940202236175537
1105103,972152,0.3991644084453583
1128373,310331,0.6310126781463623
1128373,76662,0.6280695796012878
1128373,310330,0.613650918006897
1128373,819882,0.6119939684867859
1128373,310332,0.5530142188072205
1128373,218855,0.5397287607192993
1128373,462230,0.5259760022163391
1128373,786389,0.5214763879776001
1128373,76667,0.5210087895393372
1128373,350326,0.5169515609741211
1128373,819881,0.5085567235946655
1128373,266797,0.49385523796081543
1128373,310328,0.48349645733833313
1128373,786390,0.4809378981590271
1128373,786391,0.4800741672515869
1128373,786393,0.47790467739105225
1128373,350327,0.47229352593421936
1128373,103732,0.4672788381576538
1128373,786394,0.46272581815719604
1128373,786392,0.4617951810359955
1128373,103739,0.4606052041053772
1128373,455165,0.46042510867118835
1128373,819886,0.45819219946861267
1128373,570998,0.45722174644470215
1128373,570994,0.45515668392181396
1128373,76666,0.44916510581970215
1128373,47229,0.446018785238266
1128373,710183,0.4445642828941345
1128373,251638,0.44432055950164795
1128373,503398,0.4442634880542755
1128373,381308,0.44343653321266174
1128373,516414,0.4424513876438141
1128373,740197,0.4408266544342041
1128373,258412,0.4395959973335266
1128373,634845,0.4393784701824188
1128373,618300,0.43786993622779846
1128373,685509,0.43775755167007446
1128373,972519,0.436872273683548
1128373,998502,0.43597811460494995
1128373,462229,0.4335065484046936
1128373,848117,0.43294912576675415
1128373,381311,0.4327922463417053
1128373,802729,0.43272680044174194
1128373,331965,0.4318922162055969
1128373,103738,0.4284559488296509
1128373,537780,0.42801105976104736
1128373,786396,0.4275762140750885
1128373,76664,0.42657390236854553
1128373,361417,0.42606574296951294
1128373,800213,0.4256540536880493
1128373,786388,0.4251897931098938
1128373,47225,0.42514821887016296
1128373,31885,0.42496809363365173
1128373,386953,0.42449522018432617
1128373,151490,0.42379215359687805
1128373,457132,0.42319101095199585
1128373,148452,0.4219200015068054
1128373,70207,0.4213186800479889
1128373,47231,0.42067113518714905
1128373,68327,0.41761499643325806
1128373,455752,0.41711997985839844
1128373,759422,0.4167948365211487
1128373,531044,0.41600343585014343
1128373,68326,0.4155523478984833
1128373,601024,0.41494855284690857
1128373,489918,0.4141063094139099
1128373,914512,0.4136672616004944
1128373,462223,0.4136604070663452
1128373,601022,0.41270241141319275
1128373,732087,0.4112936556339264
1128373,480775,0.41127821803092957
1128373,618645,0.41066402196884155
1128373,922705,0.4101247191429138
1128373,445555,0.40994173288345337
1128373,518203,0.4096834361553192
1128373,403463,0.4094875752925873
1128373,258823,0.40940138697624207
1128373,148453,0.40915629267692566
1128373,619916,0.40878748893737793
1128373,942836,0.40875956416130066
1128373,848115,0.40858548879623413
1128373,197073,0.40843963623046875
1128373,759418,0.40814149379730225
1128373,848578,0.4072472155094147
1128373,103735,0.40715715289115906
1128373,148455,0.4060461223125458
1128373,618644,0.406024694442749
1128373,851213,0.40371450781822205
1128373,647139,0.4032067656517029
1128373,550036,0.40258705615997314
1128373,656798,0.40248042345046997
1128373,537510,0.4022594392299652
1128373,295891,0.401407927274704
1128373,906600,0.4013770520687103
1128373,671257,0.4013079106807709
1128373,293137,0.400686115026474
1128373,886643,0.40007156133651733
1128373,726924,0.399921715259552
1128373,369758,0.3994891941547394
1128373,816278,0.39846426248550415
1127622,244613,0.8676526546478271
1127622,955244,0.8504226207733154
1127622,244617,0.8316888213157654
1127622,446071,0.8147130012512207
1127622,955245,0.7989993691444397
1127622,717667,0.7822402119636536
1127622,251131,0.767097532749176
1127622,251136,0.7622168064117432
1127622,652120,0.7605311274528503
1127622,955246,0.7499040365219116
1127622,955253,0.7172682881355286
1127622,730664,0.7023451328277588
1127622,244618,0.7004038691520691
1127622,955249,0.6927759051322937
1127622,955247,0.6862266063690186
1127622,251129,0.6815747618675232
1127622,994321,0.680023729801178
1127622,251135,0.6785529851913452
1127622,730667,0.6723992824554443
1127622,446080,0.658029317855835
1127622,72405,0.6511127352714539
1127622,573682,0.6377847194671631
1127622,163822,0.630359947681427
1127622,955251,0.6264263391494751
1127622,573683,0.6204268336296082
1127622,805245,0.6135046482086182
1127622,805248,0.6124976873397827
1127622,994322,0.6040681600570679
1127622,971885,0.6024260520935059
1127622,699792,0.6003593802452087
1127622,244610,0.5973959565162659
1127622,652113,0.5954508185386658
1127622,782633,0.5952666997909546
1127622,805252,0.5838513374328613
1127622,891697,0.5788848996162415
1127622,251137,0.5780424475669861
1127622,446077,0.5759426355361938
1127622,955248,0.574367344379425
1127622,303861,0.5655584931373596
1127622,633742,0.5636450052261353
1127622,384253,0.5626872777938843
1127622,971889,0.5623205304145813
1127622,633746,0.5604979991912842
1127622,699790,0.5560259222984314
1127622,6578,0.5516639351844788
1127622,934259,0.5481521487236023
1127622,891706,0.5472856760025024
1127622,27086,0.5449697971343994
1127622,996681,0.540905237197876
1127622,592968,0.5389321446418762
1127622,524892,0.5370941758155823
1127622,721367,0.536973237991333
1127622,81482,0.536479115486145
1127622,592963,0.5361412167549133
1127622,699793,0.5341813564300537
1127622,994320,0.5340709090232849
1127622,244612,0.5323408246040344
1127622,717663,0.5316744446754456
1127622,635914,0.5298019647598267
1127622,351359,0.5289897322654724
1127622,717661,0.528130292892456
1127622,572874,0.5258568525314331
1127622,717658,0.5239582061767578
1127622,144896,0.5189730525016785
1127622,827340,0.518932580947876
1127622,729067,0.5183764696121216
1127622,69261,0.5174660682678223
1127622,476996,0.5169461965560913
1127622,955252,0.5166947245597839
1127622,144900,0.5152425169944763
1127622,938882,0.5140810608863831
1127622,2145226,0.5137743949890137
1127622,446076,0.5134349465370178
1127622,275412,0.5120533108711243
1127622,384249,0.5115823745727539
1127622,293766,0.5099827647209167
1127622,752766,0.5094989538192749
1127622,604669,0.5081658363342285
1127622,635916,0.5078808665275574
1127622,934257,0.5074149966239929
1127622,10759,0.5074037909507751
1127622,446079,0.5072522163391113
1127622,666816,0.5070196390151978
1127622,251130,0.5063636898994446
1127622,788760,0.5046581029891968
1127622,118497,0.5043113827705383
1127622,730661,0.5032176971435547
1127622,759765,0.5032027959823608
1127622,524886,0.5031066536903381
1127622,592966,0.5029604434967041
1127622,644630,0.5015202760696411
1127622,943772,0.5008430480957031
1127622,717664,0.5004277229309082
1127622,961028,0.4986982047557831
1127622,445352,0.49834033846855164
1127622,651809,0.4976922571659088
1127622,144903,0.4975484609603882
1127622,759767,0.49700191617012024
1127622,131801,0.4948207437992096
1127622,843290,0.49376147985458374
1124979,180026,0.8321651220321655
1124979,180024,0.8070416450500488
1124979,180032,0.8055258989334106
1124979,180025,0.8051902651786804
1124979,180031,0.7994487285614014
1124979,180028,0.7946699261665344
1124979,484412,0.7921756505966187
1124979,180027,0.7870500087738037
1124979,484413,0.7488027215003967
1124979,180029,0.7309678196907043
1124979,180033,0.7305018305778503
1124979,484408,0.7182442545890808
1124979,484416,0.6837844848632812
1124979,518861,0.665554940700531
1124979,366074,0.648475706577301
1124979,928716,0.6451324224472046
1124979,299460,0.6448426842689514
1124979,518863,0.6404705047607422
1124979,210764,0.6338242888450623
1124979,518858,0.6211276054382324
1124979,487686,0.6026995778083801
1124979,7763,0.5860682725906372
1124979,468579,0.5853083729743958
1124979,210763,0.5794576406478882
1124979,284964,0.5779522657394409
1124979,716620,0.5767447352409363
1124979,513539,0.5729554891586304
1124979,755947,0.5681472420692444
1124979,565059,0.5667358636856079
1124979,527617,0.5659331679344177
1124979,202338,0.5649389028549194
1124979,518857,0.5618079304695129
1124979,853288,0.5608128905296326
1124979,428160,0.5605985522270203
1124979,238758,0.5599969029426575
1124979,130988,0.5567600131034851
1124979,569631,0.5559197664260864
1124979,780043,0.5555164813995361
1124979,338926,0.5549365878105164
1124979,210765,0.5532759428024292
1124979,537233,0.5495494604110718
1124979,323046,0.5441909432411194
1124979,627224,0.5422430038452148
1124979,278967,0.5382723212242126
1124979,417700,0.5359675288200378
1124979,407619,0.535966157913208
1124979,174540,0.5348485112190247
1124979,202340,0.5345976948738098
1124979,335393,0.5310996174812317
1124979,238751,0.5309556126594543
1124979,699661,0.5292361974716187
1124979,331004,0.5275508165359497
1124979,573831,0.5270564556121826
1124979,714935,0.5241913199424744
1124979,278973,0.5239689946174622
1124979,340831,0.5238394737243652
1124979,67924,0.5234538912773132
1124979,667919,0.522656261920929
1124979,807926,0.5225784182548523
1124979,667923,0.5221709609031677
1124979,603409,0.5220447778701782
1124979,569637,0.5215409398078918
1124979,577870,0.5211526155471802
1124979,752848,0.5208163261413574
1124979,190999,0.5206963419914246
1124979,901096,0.5195820927619934
1124979,83453,0.5195079445838928
1124979,951197,0.5183717608451843
1124979,928719,0.5183005332946777
1124979,777883,0.5182333588600159
1124979,315365,0.5180436372756958
1124979,921333,0.5178355574607849
1124979,518862,0.5171020030975342
1124979,802149,0.5170784592628479
1124979,518860,0.5149495005607605
1124979,101503,0.5141881704330444
1124979,518864,0.5138185620307922
1124979,296608,0.5127538442611694
1124979,455364,0.5115247964859009
1124979,154015,0.5113065242767334
1124979,526391,0.5111404061317444
1124979,902731,0.5107415318489075
1124979,128721,0.5100387334823608
1124979,40430,0.5094158053398132
