,query,passage,score
92,19335,404678,0.4863757789134979
93,19335,901323,0.4858453571796417
94,19335,284841,0.4839183986186981
95,19335,940204,0.48361408710479736
96,19335,8677293,0.48348066210746765
97,19335,763110,0.483354389667511
98,19335,503733,0.4808202385902405
99,19335,3539483,0.479625403881073
100,19335,566450,0.4793907701969147
101,19335,1730,0.479317843914032
102,19335,256749,0.47831955552101135
103,19335,530421,0.47775983810424805
104,19335,492154,0.4775775074958801
105,19335,763113,0.4771154820919037
106,19335,577193,0.47709497809410095
107,19335,502916,0.47621655464172363
108,19335,210538,0.47450771927833557
109,19335,354218,0.47435715794563293
110,19335,359174,0.47411203384399414
111,19335,6894788,0.47353315353393555
112,19335,210537,0.47177600860595703
113,19335,3489287,0.47141727805137634
114,19335,516240,0.4713050425052643
115,19335,354223,0.4709704518318176
116,19335,712805,0.4685133695602417
117,19335,763117,0.46813860535621643
118,19335,492148,0.4676206707954407
119,19335,8754859,0.466154545545578
120,19335,39115,0.46570703387260437
121,19335,712810,0.465278685092926
122,19335,826334,0.46495330333709717
123,19335,7198042,0.464513897895813
124,19335,579361,0.464507520198822
125,19335,698649,0.46444565057754517
126,19335,253398,0.4644235074520111
127,19335,7198044,0.4635215103626251
128,19335,736388,0.4634826183319092
129,19335,6999135,0.46215248107910156
130,19335,3175481,0.461436003446579
131,19335,141514,0.4611375629901886
132,19335,2978577,0.4608498811721802
133,19335,711785,0.46050646901130676
134,19335,1726,0.4603729248046875
135,19335,979273,0.46031653881073
136,19335,723848,0.45955806970596313
137,19335,698652,0.45906949043273926
138,19335,527696,0.45867154002189636
139,19335,161606,0.45858415961265564
140,19335,819168,0.4583480656147003
141,19335,559173,0.4580284059047699
142,19335,800453,0.4565916955471039
143,19335,2071723,0.45464998483657837
144,19335,999752,0.4542408287525177
145,19335,93557,0.45389503240585327
146,19335,161602,0.4538201689720154
147,19335,312769,0.4531996548175812
148,19335,736390,0.45295459032058716
149,19335,8040069,0.452913761138916
150,19335,635867,0.4528142809867859
151,19335,698653,0.45243966579437256
152,19335,392318,0.4520902633666992
153,19335,8734158,0.4518011212348938
154,19335,867597,0.45130813121795654
155,19335,87979,0.45044025778770447
156,19335,6773977,0.45030710101127625
157,19335,129768,0.4496932923793793
158,19335,808549,0.449043869972229
159,19335,717952,0.44875097274780273
160,19335,5078863,0.447680801153183
161,19335,354225,0.44669175148010254
162,19335,129766,0.44543328881263733
163,19335,429852,0.44489842653274536
164,19335,129767,0.4444534182548523
165,19335,357599,0.44370904564857483
166,19335,354219,0.44331297278404236
167,19335,340098,0.4428544342517853
168,19335,6210055,0.4423390030860901
169,19335,503737,0.441838800907135
170,19335,800449,0.4410070478916168
171,19335,723849,0.44076916575431824
172,19335,435069,0.439064085483551
173,19335,342430,0.43889129161834717
174,19335,8734162,0.43887361884117126
175,19335,640746,0.43880853056907654
176,19335,901320,0.4380515217781067
177,19335,5652228,0.43797868490219116
178,19335,810696,0.43679970502853394
179,19335,5454280,0.43628519773483276
180,19335,769624,0.4360736906528473
181,19335,3260688,0.4360160529613495
182,19335,4540809,0.43594592809677124
183,19335,698651,0.4357917606830597
184,19335,129771,0.43533289432525635
185,19335,165465,0.43520528078079224
186,19335,943196,0.4346230924129486
187,19335,134574,0.43434375524520874
188,19335,943200,0.4340795874595642
189,19335,7727457,0.43390804529190063
190,19335,8412685,0.43389230966567993
191,19335,429849,0.4329696297645569
192,19335,712802,0.43270912766456604
193,19335,256747,0.4322547912597656
194,19335,691495,0.43199723958969116
195,19335,161608,0.43184101581573486
196,19335,211269,0.4304550290107727
197,19335,858586,0.43030256032943726
198,19335,4692187,0.43006592988967896
199,19335,527691,0.42940178513526917
200,19335,69346,0.42918333411216736
201,19335,592532,0.4288187623023987
202,19335,129319,0.42853760719299316
203,19335,414739,0.42743659019470215
204,19335,152034,0.4273951053619385
205,19335,2594897,0.4271638095378876
206,19335,606253,0.4271431565284729
207,19335,284842,0.42698603868484497
208,19335,8412688,0.4269457757472992
209,19335,478232,0.4264471232891083
210,19335,698650,0.4263802468776703
211,19335,530424,0.42626655101776123
212,19335,210533,0.42553967237472534
213,19335,712808,0.4253404140472412
214,19335,129316,0.4243239760398865
215,19335,1959553,0.4241315722465515
216,19335,342428,0.42363011837005615
217,19335,919447,0.4233965575695038
218,19335,736386,0.42277151346206665
219,19335,801951,0.4227304458618164
220,19335,431723,0.42258474230766296
221,19335,386416,0.4225638508796692
222,19335,943392,0.4222416281700134
223,19335,1720394,0.42179206013679504
224,19335,691493,0.421091765165329
225,19335,584354,0.4210049510002136
226,19335,161600,0.4202863574028015
227,19335,2130187,0.4198528528213501
228,19335,747833,0.4189491271972656
229,19335,979276,0.41889166831970215
230,19335,7948406,0.41881313920021057
231,19335,92472,0.41874513030052185
232,19335,4050974,0.41826510429382324
233,19335,7727464,0.4177117347717285
234,19335,579364,0.4170644283294678
235,19335,1568085,0.4170089066028595
236,19335,920566,0.41626331210136414
237,19335,236596,0.41516920924186707
238,19335,93371,0.4151691496372223
239,19335,6894786,0.4150623381137848
240,19335,971319,0.4146021008491516
241,19335,109066,0.41437384486198425
242,19335,431722,0.4141656160354614
243,19335,152029,0.414055198431015
244,19335,711452,0.41394472122192383
245,19335,1203500,0.41380009055137634
246,19335,161604,0.4135456681251526
247,19335,129317,0.4135456085205078
248,19335,7692043,0.41345763206481934
249,19335,5323,0.4132143259048462
250,19335,302702,0.4131632149219513
251,19335,201238,0.413153737783432
252,19335,526119,0.41313886642456055
253,19335,868774,0.41286706924438477
254,19335,652366,0.4122222363948822
255,19335,901326,0.41117915511131287
256,19335,262307,0.4106290638446808
257,19335,8832564,0.4098913073539734
258,19335,256751,0.40947404503822327
259,19335,3812,0.4091017544269562
260,19335,492125,0.408669114112854
261,19335,937857,0.4078853130340576
262,19335,197029,0.4076719582080841
263,19335,747052,0.4074934124946594
264,19335,312292,0.4070059359073639
265,19335,530420,0.406854510307312
266,19335,919445,0.4067910313606262
267,19335,698648,0.4067568778991699
268,19335,1189088,0.4053480327129364
269,19335,342423,0.4052046239376068
270,19335,530425,0.40380075573921204
271,19335,93564,0.4032629132270813
272,19335,24444,0.4019011855125427
273,19335,910831,0.40111228823661804
274,19335,307187,0.4009675681591034
275,19335,273043,0.39997047185897827
276,19335,2183,0.39994123578071594
277,19335,180194,0.39988839626312256
278,19335,475207,0.39959582686424255
279,19335,357597,0.39959168434143066
280,19335,534989,0.3993590474128723
281,19335,1720393,0.3990905284881592
282,19335,769626,0.3988575041294098
283,19335,928396,0.39877787232398987
284,19335,736385,0.398266464471817
285,19335,901324,0.398260235786438
286,19335,965594,0.39775609970092773
287,19335,152037,0.39736005663871765
288,19335,6867870,0.3973020017147064
289,19335,295708,0.3972935974597931
290,19335,454852,0.3970273733139038
291,19335,2604487,0.3967980444431305
292,19335,470249,0.3967234790325165
293,19335,503734,0.39544954895973206
294,19335,858584,0.39500629901885986
295,19335,3959463,0.39489641785621643
296,19335,2181,0.39476603269577026
297,19335,901325,0.3947656750679016
298,19335,698655,0.39424026012420654
299,19335,698654,0.39423003792762756
300,19335,338789,0.3939974009990692
301,19335,724361,0.3938024044036865
302,19335,709600,0.39378592371940613
303,19335,2021252,0.39373236894607544
304,19335,284845,0.39345335960388184
305,19335,726658,0.39341825246810913
306,19335,858580,0.3932953476905823
307,19335,504659,0.3932396173477173
308,19335,712807,0.3932056427001953
309,19335,772225,0.3931959569454193
310,19335,648325,0.3928300738334656
311,19335,406757,0.3925855755805969
312,19335,818767,0.39229288697242737
313,19335,818768,0.39229026436805725
314,19335,4974433,0.3922558128833771
315,19335,278482,0.39218971133232117
316,19335,123717,0.39197975397109985
317,19335,460727,0.3919409513473511
318,19335,901321,0.3918185830116272
319,19335,574512,0.3914494514465332
320,19335,607864,0.3910021185874939
321,19335,197786,0.3909544348716736
322,19335,724000,0.390750527381897
323,19335,857622,0.390744686126709
324,19335,8365529,0.3906480073928833
325,19335,530426,0.39051300287246704
326,19335,858581,0.39047950506210327
327,19335,775863,0.39027032256126404
328,19335,211277,0.39005282521247864
329,19335,801953,0.3899815082550049
330,19335,484967,0.3897106349468231
331,19335,67137,0.3895520269870758
332,19335,392315,0.3893066346645355
333,19335,544695,0.38915562629699707
334,19335,5711217,0.38852250576019287
335,19335,801954,0.3881370425224304
336,19335,23594,0.3878682553768158
337,19335,607520,0.38781777024269104
338,19335,712720,0.3875170350074768
339,19335,661562,0.38744014501571655
340,19335,8412684,0.38743698596954346
341,19335,273460,0.3871527314186096
342,19335,8151642,0.38679996132850647
343,19335,3683653,0.3865503966808319
344,19335,32232,0.3861858546733856
345,19335,148167,0.3859107494354248
346,19335,796389,0.38566672801971436
347,19335,271614,0.38558998703956604
348,19335,275579,0.38460543751716614
349,19335,431155,0.3837334215641022
350,19335,911731,0.38353875279426575
351,19335,8151650,0.38343915343284607
352,19335,845785,0.3830983340740204
353,19335,534993,0.3830691874027252
354,19335,1825416,0.38283801078796387
355,19335,547561,0.3826376497745514
356,19335,858582,0.38247591257095337
357,19335,822442,0.3820308744907379
358,19335,255623,0.3819233179092407
359,19335,186251,0.38186678290367126
360,19335,93372,0.38179969787597656
361,19335,365199,0.3817668855190277
362,19335,984188,0.38151219487190247
363,19335,213137,0.3813125491142273
364,19335,347443,0.38112422823905945
365,19335,775039,0.38102975487709045
366,19335,161599,0.3807119131088257
367,19335,701126,0.38049229979515076
368,19335,262137,0.3803828954696655
369,19335,3517209,0.38028183579444885
370,19335,712803,0.3801247775554657
371,19335,132894,0.3798753023147583
372,19335,522834,0.3798648715019226
373,19335,503730,0.3794490098953247
374,19335,740715,0.3794345557689667
375,19335,8968,0.37935858964920044
376,19335,723853,0.379241943359375
377,19335,211271,0.37915435433387756
378,19335,294898,0.378779798746109
379,19335,801949,0.37858596444129944
380,19335,88510,0.3784053921699524
381,19335,575638,0.3783852756023407
382,19335,3137952,0.37812942266464233
383,19335,335799,0.37783750891685486
384,19335,717950,0.3773612082004547
385,19335,665911,0.3773253262042999
386,19335,161601,0.3771229386329651
387,19335,502918,0.3767743706703186
388,19335,199610,0.37653639912605286
389,19335,701131,0.37626636028289795
390,19335,772227,0.37622109055519104
391,19335,186245,0.3761879503726959
392,19335,887399,0.37578821182250977
393,19335,395716,0.37566640973091125
394,19335,180408,0.3756241798400879
395,19335,213134,0.3754909336566925
396,19335,308077,0.3754686117172241
397,19335,227857,0.3754379153251648
398,19335,186242,0.37536466121673584
399,19335,801952,0.37533122301101685
400,19335,278215,0.3749917149543762
401,19335,911735,0.37495875358581543
402,19335,754121,0.374497652053833
403,19335,338794,0.3744748830795288
404,19335,213438,0.3741748332977295
405,19335,674175,0.37397605180740356
406,19335,674096,0.37395352125167847
407,19335,45243,0.373714804649353
408,19335,115786,0.3730188310146332
409,19335,557350,0.3728674054145813
410,19335,516611,0.37259140610694885
411,19335,302710,0.37235161662101746
412,19335,709599,0.37231776118278503
413,19335,395717,0.3723064959049225
414,19335,736392,0.372237890958786
415,19335,186244,0.37221217155456543
416,19335,342425,0.37216946482658386
417,19335,110411,0.37207329273223877
418,19335,421795,0.37191128730773926
419,19335,175043,0.3718429207801819
420,19335,547560,0.37160420417785645
421,19335,211270,0.37155959010124207
422,19335,294901,0.3714253306388855
423,19335,163893,0.371412068605423
424,19335,213437,0.3713764548301697
425,19335,165464,0.3713684678077698
426,19335,628933,0.3713226914405823
427,19335,724473,0.37125056982040405
428,19335,429851,0.371033638715744
429,19335,934775,0.370981901884079
430,19335,178685,0.3708374500274658
431,19335,429847,0.37033843994140625
432,19335,1082489,0.3702183663845062
433,19335,871886,0.36993148922920227
434,19335,544689,0.3697347939014435
435,19335,298495,0.3696790635585785
436,19335,164268,0.36964622139930725
437,19335,606252,0.3696119487285614
438,19335,796385,0.3695460855960846
439,19335,262301,0.369441419839859
440,19335,762491,0.36939746141433716
441,19335,984185,0.3693917989730835
442,19335,547557,0.3693259656429291
443,19335,273779,0.36881589889526367
444,19335,887405,0.3687695264816284
445,19335,474061,0.3687629997730255
446,19335,122182,0.368761271238327
447,19335,278486,0.368760883808136
448,19335,984184,0.36874571442604065
449,19335,691110,0.3686095178127289
450,19335,87993,0.3680799603462219
451,19335,939596,0.367898553609848
452,19335,522831,0.3678305149078369
453,19335,170933,0.36772242188453674
454,19335,510019,0.36760860681533813
455,19335,307189,0.3674728572368622
456,19335,521987,0.3672672212123871
457,19335,125215,0.36720895767211914
458,19335,923874,0.3671591281890869
459,19335,578514,0.3668828010559082
460,19335,163898,0.3666745126247406
461,19335,178682,0.3666209578514099
462,19335,435067,0.36604219675064087
463,19335,591076,0.36600983142852783
464,19335,478230,0.36600005626678467
465,19335,39111,0.36567312479019165
466,19335,691501,0.36548781394958496
467,19335,2324839,0.365298330783844
468,19335,227858,0.3651571273803711
469,19335,411489,0.36510974168777466
470,19335,733804,0.3649299144744873
471,19335,8151641,0.3648888170719147
472,19335,414743,0.3646998405456543
473,19335,314548,0.36469292640686035
474,19335,307184,0.36468997597694397
475,19335,186250,0.36438822746276855
476,19335,555215,0.3643813133239746
477,19335,478349,0.36423009634017944
478,19335,303360,0.3641918897628784
479,19335,996679,0.3640042841434479
480,19335,406060,0.3639605641365051
481,19335,737779,0.3638359010219574
482,19335,691497,0.3636879622936249
483,19335,1555317,0.36368680000305176
484,19335,995197,0.36364221572875977
485,19335,312768,0.363282173871994
486,19335,2394677,0.3631824851036072
487,19335,429850,0.3626318871974945
488,19335,272520,0.362486869096756
489,19335,979282,0.362388551235199
490,19335,435068,0.36218568682670593
491,19335,201234,0.36189010739326477
492,19335,845789,0.3618478775024414
493,19335,684996,0.3615267276763916
494,19335,429846,0.36118724942207336
495,19335,466981,0.36108651757240295
496,19335,943197,0.36107760667800903
497,19335,23264,0.36083558201789856
498,19335,853001,0.36059248447418213
499,19335,342424,0.3605748116970062
500,19335,517375,0.3605613708496094
501,19335,522829,0.3605208992958069
502,19335,501570,0.3602873384952545
503,19335,177468,0.3601630926132202
504,19335,352144,0.36016008257865906
505,19335,243396,0.3601131737232208
506,19335,607861,0.3600669801235199
507,19335,314554,0.3600580096244812
508,19335,492152,0.3597584664821625
509,19335,782984,0.3594873249530792
510,19335,276232,0.3593654930591583
511,19335,983059,0.3593636453151703
512,19335,995957,0.3589767813682556
513,19335,544693,0.35881611704826355
514,19335,287273,0.35876792669296265
515,19335,178011,0.35859718918800354
516,19335,836652,0.3585013747215271
517,19335,190943,0.35838764905929565
518,19335,129318,0.3583110272884369
519,19335,976103,0.3580796420574188
520,19335,302704,0.3575613796710968
521,19335,201237,0.35747915506362915
522,19335,2943092,0.35746851563453674
523,19335,355720,0.3573865592479706
524,19335,365205,0.35714441537857056
525,19335,997047,0.35674402117729187
526,19335,262303,0.35671818256378174
527,19335,312775,0.35670527815818787
528,19335,3817,0.35655853152275085
529,19335,400865,0.35655415058135986
530,19335,213133,0.35637810826301575
531,19335,481032,0.3563038110733032
532,19335,26248,0.35628023743629456
533,19335,312776,0.3562462329864502
534,19335,305270,0.3560216724872589
535,19335,93558,0.3559124171733856
536,19335,141509,0.35573258996009827
537,19335,141507,0.35573258996009827
538,19335,216479,0.35569947957992554
539,19335,923339,0.35565507411956787
540,19335,954456,0.35538551211357117
541,19335,579298,0.355337530374527
542,19335,460725,0.35527217388153076
543,19335,234844,0.35523566603660583
544,19335,201236,0.35491180419921875
545,19335,832850,0.35482579469680786
546,19335,298108,0.35477113723754883
547,19335,526120,0.35467931628227234
548,19335,516433,0.3545669913291931
549,19335,387252,0.3545414209365845
550,19335,348649,0.3545413017272949
551,19335,803620,0.3544476330280304
552,19335,877688,0.35414281487464905
553,19335,779857,0.3541106581687927
554,19335,271613,0.35376453399658203
555,19335,459751,0.35371631383895874
556,19335,125217,0.3536667823791504
557,19335,115783,0.3533610999584198
558,19335,720344,0.3532598614692688
559,19335,98849,0.3531844913959503
560,19335,881405,0.35308754444122314
561,19335,937856,0.35302796959877014
562,19335,910285,0.3529714345932007
563,19335,469027,0.3528873026371002
564,19335,517379,0.35274896025657654
565,19335,819171,0.3526197373867035
566,19335,426356,0.35251080989837646
567,19335,665785,0.352496474981308
568,19335,129322,0.35247910022735596
569,19335,854251,0.3524594306945801
570,19335,891701,0.3522394597530365
571,19335,534995,0.35219714045524597
572,19335,521986,0.3521682024002075
573,19335,1723,0.35177379846572876
574,19335,828148,0.3517321050167084
575,19335,828150,0.35148927569389343
576,19335,754127,0.35132884979248047
577,19335,130981,0.35129350423812866
578,19335,769988,0.3512510359287262
579,19335,459753,0.3511382043361664
580,19335,209947,0.35104021430015564
581,19335,312770,0.3509916365146637
582,19335,952058,0.3509744703769684
583,19335,633159,0.3509463667869568
584,19335,7961905,0.35094591975212097
585,19335,796386,0.3508409559726715
586,19335,6452942,0.3507387340068817
587,19335,303178,0.3506084978580475
588,19335,698656,0.3505515456199646
589,19335,776666,0.3505188822746277
590,19335,727479,0.3504717946052551
591,19335,502921,0.3504415452480316
592,19335,997043,0.35023412108421326
593,19335,810690,0.3496759831905365
594,19335,492118,0.34955525398254395
595,19335,6751546,0.34952688217163086
596,19335,152033,0.34946730732917786
597,19335,714495,0.3494592308998108
598,19335,709604,0.34941279888153076
599,19335,84470,0.34937843680381775
600,19335,998709,0.34932461380958557
601,19335,161694,0.34929707646369934
602,19335,763109,0.349112868309021
603,19335,660749,0.3490908443927765
604,19335,287269,0.3490847051143646
605,19335,763115,0.3489949703216553
606,19335,607035,0.3489619791507721
607,19335,487146,0.3488113582134247
608,19335,7692042,0.34849968552589417
609,19335,843370,0.3484950065612793
610,19335,298113,0.3483971655368805
611,19335,392319,0.34830814599990845
612,19335,178680,0.3481408953666687
613,19335,123713,0.3481084704399109
614,19335,502915,0.34806713461875916
615,19335,786469,0.3479200601577759
616,19335,186247,0.3479154109954834
617,19335,627032,0.34790122509002686
618,19335,709605,0.3477540910243988
619,19335,926304,0.34767889976501465
620,19335,3040510,0.3476446866989136
621,19335,667176,0.34757089614868164
622,19335,219937,0.34723082184791565
623,19335,983490,0.34722691774368286
624,19335,384654,0.3472234308719635
625,19335,430721,0.3471967279911041
626,19335,161990,0.3470752537250519
627,19335,530335,0.34699222445487976
628,19335,1837110,0.34698835015296936
629,19335,172617,0.3468470573425293
630,19335,165466,0.3467617332935333
631,19335,435214,0.34665271639823914
632,19335,753371,0.3465709984302521
633,19335,820954,0.3465298116207123
634,19335,10252,0.3465103805065155
635,19335,129323,0.34639936685562134
636,19335,335181,0.3462616205215454
637,19335,148170,0.34612929821014404
638,19335,995760,0.3461141884326935
639,19335,906387,0.346073180437088
640,19335,459745,0.34600573778152466
641,19335,239320,0.3458840250968933
642,19335,910288,0.3458673357963562
643,19335,573278,0.3457883894443512
644,19335,804589,0.3457385003566742
645,19335,172573,0.34556955099105835
646,19335,253402,0.3453841209411621
647,19335,799858,0.3453806936740875
648,19335,1727,0.34523966908454895
649,19335,794610,0.34518519043922424
650,19335,225861,0.3450259268283844
651,19335,128596,0.34499821066856384
652,19335,552135,0.34487518668174744
653,19335,472763,0.3447986841201782
654,19335,312313,0.34469741582870483
655,19335,202184,0.3446171283721924
656,19335,306059,0.34461620450019836
657,19335,361605,0.3445076644420624
658,19335,365200,0.3444936275482178
659,19335,772178,0.34444308280944824
660,19335,75847,0.34435924887657166
661,19335,805840,0.34412726759910583
662,19335,818282,0.34408318996429443
663,19335,355243,0.3440687954425812
664,19335,505467,0.34399107098579407
665,19335,542629,0.3439886271953583
666,19335,865970,0.34393659234046936
667,19335,145697,0.3438604772090912
668,19335,642409,0.3437696099281311
669,19335,767215,0.34374427795410156
670,19335,8412687,0.34361252188682556
671,19335,858585,0.3435957133769989
672,19335,690882,0.3435920774936676
673,19335,804657,0.3434414267539978
674,19335,492124,0.34333664178848267
675,19335,7692044,0.34329697489738464
676,19335,807494,0.34327614307403564
677,19335,802737,0.34312504529953003
678,19335,365081,0.3430030941963196
679,19335,579108,0.3428601920604706
680,19335,711399,0.34279781579971313
681,19335,626171,0.3426463007926941
682,19335,271608,0.3425949811935425
683,19335,223327,0.3424866795539856
684,19335,355910,0.3424738347530365
685,19335,775304,0.34245821833610535
686,19335,991602,0.3423721194267273
687,19335,753372,0.3423490822315216
688,19335,265939,0.3423486351966858
689,19335,843076,0.3423483073711395
690,19335,796387,0.3423147201538086
691,19335,340865,0.34198468923568726
692,19335,33994,0.34191030263900757
693,19335,328453,0.3419071137905121
694,19335,980052,0.34187233448028564
695,19335,209753,0.3418525457382202
696,19335,255618,0.34183961153030396
697,19335,298107,0.34180212020874023
698,19335,660748,0.3417254090309143
699,19335,936349,0.341636598110199
700,19335,44768,0.3415895402431488
701,19335,227865,0.34155383706092834
702,19335,995954,0.34152141213417053
703,19335,759390,0.3414068818092346
704,19335,743193,0.34125038981437683
705,19335,909581,0.3411511480808258
706,19335,327324,0.34099388122558594
707,19335,794321,0.3408779501914978
708,19335,702470,0.3408389687538147
709,19335,534083,0.3405736982822418
710,19335,263217,0.3404632806777954
711,19335,230222,0.34040385484695435
712,19335,278634,0.34037843346595764
713,19335,125216,0.3403516411781311
714,19335,150007,0.34032657742500305
715,19335,629328,0.34013405442237854
716,19335,287272,0.3399466872215271
717,19335,272517,0.33979544043540955
718,19335,679242,0.3397594690322876
719,19335,717953,0.3395666182041168
720,19335,288228,0.3395651578903198
721,19335,213139,0.3394913375377655
722,19335,425979,0.33941423892974854
723,19335,941764,0.3394027054309845
724,19335,503736,0.33929815888404846
725,19335,628049,0.33928659558296204
726,19335,373903,0.33922529220581055
727,19335,580991,0.33914512395858765
728,19335,436864,0.3390808701515198
729,19335,840079,0.3389226198196411
730,19335,763562,0.33873841166496277
731,19335,187284,0.33867841958999634
732,19335,36252,0.33850616216659546
733,19335,651817,0.33835873007774353
734,19335,876175,0.33834707736968994
735,19335,312783,0.3382735252380371
736,19335,129770,0.33826079964637756
737,19335,9176,0.3380390405654907
738,19335,991605,0.33794966340065
739,19335,5508122,0.3379058539867401
740,19335,954449,0.33765774965286255
741,19335,257146,0.3375605344772339
742,19335,754126,0.3375600576400757
743,19335,287274,0.33747678995132446
744,19335,253397,0.3374764323234558
745,19335,106920,0.33743029832839966
746,19335,429134,0.33734264969825745
747,19335,1871222,0.3372756838798523
748,19335,225859,0.3372650146484375
749,19335,113952,0.337246835231781
750,19335,575634,0.33712685108184814
751,19335,810695,0.33708813786506653
752,19335,604978,0.33702418208122253
753,19335,802080,0.336986780166626
754,19335,406394,0.3368266522884369
755,19335,744417,0.3365786671638489
756,19335,325976,0.33656343817710876
757,19335,285511,0.33625462651252747
758,19335,153538,0.3362187147140503
759,19335,762208,0.3361801207065582
760,19335,227860,0.33607017993927
761,19335,616285,0.3358432948589325
762,19335,201231,0.3357720673084259
763,19335,1796642,0.335616797208786
764,19335,804293,0.33554890751838684
765,19335,608349,0.3354265093803406
766,19335,357601,0.3353383243083954
767,19335,909822,0.33518049120903015
768,19335,365255,0.33514639735221863
769,19335,775041,0.33512648940086365
770,19335,61318,0.33510568737983704
771,19335,547562,0.3349898159503937
772,19335,736391,0.33498427271842957
773,19335,898255,0.33493539690971375
774,19335,709607,0.3348984122276306
775,19335,919448,0.3348694443702698
776,19335,533838,0.33480384945869446
777,19335,624886,0.3346578776836395
778,19335,513279,0.3345332145690918
779,19335,651057,0.3342980444431305
780,19335,815419,0.33422228693962097
781,19335,740714,0.3341499865055084
782,19335,724366,0.33408087491989136
783,19335,566398,0.33396655321121216
784,19335,405829,0.3339040279388428
785,19335,540394,0.33390113711357117
786,19335,522832,0.33385324478149414
787,19335,747056,0.333797812461853
788,19335,717951,0.3337815999984741
789,19335,763563,0.3336663246154785
790,19335,705121,0.33333197236061096
791,19335,452951,0.33321985602378845
792,19335,804586,0.3330897092819214
793,19335,365203,0.33307138085365295
794,19335,611260,0.33305272459983826
795,19335,527884,0.3329921066761017
796,19335,142000,0.332986980676651
797,19335,327028,0.3329741656780243
798,19335,976538,0.33284080028533936
799,19335,27972,0.3328336179256439
800,19335,586399,0.3327963948249817
801,19335,661390,0.33271077275276184
802,19335,161607,0.3325020372867584
803,19335,281660,0.3324192464351654
804,19335,428912,0.3324187695980072
805,19335,661337,0.3323429524898529
806,19335,471654,0.3322286605834961
807,19335,515291,0.33215248584747314
808,19335,335174,0.3320264518260956
809,19335,540393,0.3319985866546631
810,19335,883626,0.3318538963794708
811,19335,346021,0.33171728253364563
812,19335,650716,0.33162716031074524
813,19335,501870,0.3315441608428955
814,19335,868778,0.33153417706489563
815,19335,433889,0.3313378691673279
816,19335,665779,0.3313274681568146
817,19335,487138,0.33076220750808716
818,19335,843996,0.3307112753391266
